timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740547370534,27,HTTP Request,200,OK,50RutaPorSegundo 1-41,text,true,,395,264,10,10,http://127.0.0.1:5001/api/entregas,26,0,2
1740547370551,28,HTTP Request,200,OK,50RutaPorSegundo 1-42,text,true,,397,264,9,9,http://127.0.0.1:5001/api/entregas,28,0,1
1740547370573,32,HTTP Request,200,OK,50RutaPorSegundo 1-43,text,true,,395,264,8,8,http://127.0.0.1:5001/api/entregas,32,0,1
1740547370591,36,HTTP Request,200,OK,50RutaPorSegundo 1-44,text,true,,395,264,7,7,http://127.0.0.1:5001/api/entregas,35,0,1
1740547370619,30,HTTP Request,200,OK,50RutaPorSegundo 1-45,text,true,,394,264,6,6,http://127.0.0.1:5001/api/entregas,30,0,1
1740547370637,29,HTTP Request,200,OK,50RutaPorSegundo 1-46,text,true,,396,264,5,5,http://127.0.0.1:5001/api/entregas,29,0,0
1740547370649,30,HTTP Request,200,OK,50RutaPorSegundo 1-47,text,true,,397,264,4,4,http://127.0.0.1:5001/api/entregas,30,0,1
1740547370670,26,HTTP Request,200,OK,50RutaPorSegundo 1-48,text,true,,395,264,3,3,http://127.0.0.1:5001/api/entregas,26,0,0
1740547370690,28,HTTP Request,200,OK,50RutaPorSegundo 1-49,text,true,,396,264,2,2,http://127.0.0.1:5001/api/entregas,28,0,1
1740547370712,28,HTTP Request,200,OK,50RutaPorSegundo 1-50,text,true,,394,264,1,1,http://127.0.0.1:5001/api/entregas,28,0,1
