timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740548464122,4675,HTTP Request,200,OK,1000RutaPorSegundo 1-809,text,true,,396,264,39,39,http://127.0.0.1:5001/api/entregas,4675,0,1
1740548463874,4924,HTTP Request,200,OK,1000RutaPorSegundo 1-560,text,true,,396,264,38,38,http://127.0.0.1:5001/api/entregas,4924,0,0
1740548464115,4686,HTTP Request,200,OK,1000RutaPorSegundo 1-799,text,true,,394,264,37,37,http://127.0.0.1:5001/api/entregas,4686,0,0
1740548463848,4953,HTTP Request,200,OK,1000RutaPorSegundo 1-533,text,true,,395,264,36,36,http://127.0.0.1:5001/api/entregas,4953,0,0
1740548464136,4667,HTTP Request,200,OK,1000RutaPorSegundo 1-823,text,true,,396,264,35,35,http://127.0.0.1:5001/api/entregas,4667,0,2
1740548463749,5054,HTTP Request,200,OK,1000RutaPorSegundo 1-435,text,true,,396,264,34,34,http://127.0.0.1:5001/api/entregas,5054,0,1
1740548463681,5123,HTTP Request,200,OK,1000RutaPorSegundo 1-361,text,true,,397,264,33,33,http://127.0.0.1:5001/api/entregas,5123,0,1
1740548464047,4757,HTTP Request,200,OK,1000RutaPorSegundo 1-734,text,true,,396,264,32,32,http://127.0.0.1:5001/api/entregas,4757,0,2
1740548464084,4720,HTTP Request,200,OK,1000RutaPorSegundo 1-766,text,true,,397,264,31,31,http://127.0.0.1:5001/api/entregas,4720,0,1
1740548464224,4581,HTTP Request,200,OK,1000RutaPorSegundo 1-908,text,true,,396,264,30,30,http://127.0.0.1:5001/api/entregas,4580,0,2
1740548464216,4590,HTTP Request,200,OK,1000RutaPorSegundo 1-903,text,true,,396,264,29,29,http://127.0.0.1:5001/api/entregas,4590,0,1
1740548464294,4514,HTTP Request,200,OK,1000RutaPorSegundo 1-977,text,true,,396,264,28,28,http://127.0.0.1:5001/api/entregas,4513,0,1
1740548464202,4609,HTTP Request,200,OK,1000RutaPorSegundo 1-889,text,true,,395,264,27,27,http://127.0.0.1:5001/api/entregas,4608,0,0
1740548464262,4550,HTTP Request,200,OK,1000RutaPorSegundo 1-948,text,true,,396,264,26,26,http://127.0.0.1:5001/api/entregas,4549,0,0
1740548464201,4611,HTTP Request,200,OK,1000RutaPorSegundo 1-887,text,true,,397,264,25,25,http://127.0.0.1:5001/api/entregas,4611,0,0
1740548464198,4614,HTTP Request,200,OK,1000RutaPorSegundo 1-883,text,true,,396,264,24,24,http://127.0.0.1:5001/api/entregas,4614,0,0
1740548464069,4744,HTTP Request,200,OK,1000RutaPorSegundo 1-749,text,true,,396,264,23,23,http://127.0.0.1:5001/api/entregas,4744,0,1
1740548464136,4678,HTTP Request,200,OK,1000RutaPorSegundo 1-821,text,true,,396,264,23,23,http://127.0.0.1:5001/api/entregas,4678,0,2
1740548464310,4504,HTTP Request,200,OK,1000RutaPorSegundo 1-995,text,true,,394,264,22,22,http://127.0.0.1:5001/api/entregas,4504,0,1
1740548463789,5025,HTTP Request,200,OK,1000RutaPorSegundo 1-475,text,true,,397,264,20,20,http://127.0.0.1:5001/api/entregas,5025,0,0
1740548464312,4503,HTTP Request,200,OK,1000RutaPorSegundo 1-998,text,true,,395,264,19,19,http://127.0.0.1:5001/api/entregas,4503,0,0
1740548463660,5155,HTTP Request,200,OK,1000RutaPorSegundo 1-345,text,true,,395,264,18,18,http://127.0.0.1:5001/api/entregas,5155,0,1
1740548464071,4745,HTTP Request,200,OK,1000RutaPorSegundo 1-746,text,true,,393,264,17,17,http://127.0.0.1:5001/api/entregas,4745,0,1
1740548464306,4510,HTTP Request,200,OK,1000RutaPorSegundo 1-992,text,true,,395,264,16,16,http://127.0.0.1:5001/api/entregas,4510,0,1
1740548464274,4547,HTTP Request,200,OK,1000RutaPorSegundo 1-957,text,true,,396,264,15,15,http://127.0.0.1:5001/api/entregas,4547,0,1
1740548463993,4830,HTTP Request,200,OK,1000RutaPorSegundo 1-677,text,true,,394,264,14,14,http://127.0.0.1:5001/api/entregas,4830,0,1
1740548464201,4625,HTTP Request,200,OK,1000RutaPorSegundo 1-888,text,true,,394,264,13,13,http://127.0.0.1:5001/api/entregas,4625,0,1
1740548464010,4817,HTTP Request,200,OK,1000RutaPorSegundo 1-693,text,true,,395,264,12,12,http://127.0.0.1:5001/api/entregas,4817,0,1
1740548464264,4565,HTTP Request,200,OK,1000RutaPorSegundo 1-949,text,true,,396,264,11,11,http://127.0.0.1:5001/api/entregas,4565,0,1
1740548464282,4548,HTTP Request,200,OK,1000RutaPorSegundo 1-966,text,true,,394,264,10,10,http://127.0.0.1:5001/api/entregas,4548,0,0
1740548464059,4772,HTTP Request,200,OK,1000RutaPorSegundo 1-744,text,true,,396,264,9,9,http://127.0.0.1:5001/api/entregas,4772,0,1
1740548463782,5049,HTTP Request,200,OK,1000RutaPorSegundo 1-465,text,true,,396,264,9,9,http://127.0.0.1:5001/api/entregas,5049,0,0
1740548464070,4761,HTTP Request,200,OK,1000RutaPorSegundo 1-752,text,true,,396,264,8,8,http://127.0.0.1:5001/api/entregas,4761,0,1
1740548463582,5250,HTTP Request,200,OK,1000RutaPorSegundo 1-261,text,true,,394,264,6,6,http://127.0.0.1:5001/api/entregas,5250,0,1
1740548464107,4725,HTTP Request,200,OK,1000RutaPorSegundo 1-791,text,true,,396,264,5,5,http://127.0.0.1:5001/api/entregas,4725,0,0
1740548464089,4746,HTTP Request,200,OK,1000RutaPorSegundo 1-774,text,true,,396,264,4,4,http://127.0.0.1:5001/api/entregas,4746,0,1
1740548464228,4621,HTTP Request,200,OK,1000RutaPorSegundo 1-915,text,true,,395,264,3,3,http://127.0.0.1:5001/api/entregas,4621,0,3
1740548464226,4624,HTTP Request,200,OK,1000RutaPorSegundo 1-906,text,true,,397,264,2,2,http://127.0.0.1:5001/api/entregas,4624,0,2
1740548464314,4539,HTTP Request,200,OK,1000RutaPorSegundo 1-997,text,true,,397,264,1,1,http://127.0.0.1:5001/api/entregas,4539,0,0
