timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740548340628,680,HTTP Request,200,OK,500RutaPorSegundo 1-120,text,true,,397,264,393,393,http://127.0.0.1:5001/api/entregas,680,0,1
1740548340538,784,HTTP Request,200,OK,500RutaPorSegundo 1-75,text,true,,393,264,398,398,http://127.0.0.1:5001/api/entregas,784,0,3
1740548340529,793,HTTP Request,200,OK,500RutaPorSegundo 1-52,text,true,,396,264,397,397,http://127.0.0.1:5001/api/entregas,793,0,5
1740548340645,685,HTTP Request,200,OK,500RutaPorSegundo 1-128,text,true,,396,264,401,401,http://127.0.0.1:5001/api/entregas,685,0,1
1740548340493,847,HTTP Request,200,OK,500RutaPorSegundo 1-40,text,true,,396,264,404,404,http://127.0.0.1:5001/api/entregas,846,0,4
1740548340518,826,HTTP Request,200,OK,500RutaPorSegundo 1-61,text,true,,393,264,406,406,http://127.0.0.1:5001/api/entregas,826,0,1
1740548340552,810,HTTP Request,200,OK,500RutaPorSegundo 1-84,text,true,,395,264,413,413,http://127.0.0.1:5001/api/entregas,810,0,1
1740548340529,845,HTTP Request,200,OK,500RutaPorSegundo 1-49,text,true,,397,264,419,419,http://127.0.0.1:5001/api/entregas,845,0,16
1740548340493,890,HTTP Request,200,OK,500RutaPorSegundo 1-39,text,true,,396,264,423,423,http://127.0.0.1:5001/api/entregas,890,0,37
1740548340577,808,HTTP Request,200,OK,500RutaPorSegundo 1-96,text,true,,396,264,422,422,http://127.0.0.1:5001/api/entregas,808,0,0
1740548340546,843,HTTP Request,200,OK,500RutaPorSegundo 1-79,text,true,,396,264,422,422,http://127.0.0.1:5001/api/entregas,843,0,1
1740548340534,861,HTTP Request,200,OK,500RutaPorSegundo 1-58,text,true,,396,264,421,421,http://127.0.0.1:5001/api/entregas,861,0,3
1740548340542,859,HTTP Request,200,OK,500RutaPorSegundo 1-74,text,true,,397,264,420,420,http://127.0.0.1:5001/api/entregas,859,0,3
1740548340506,897,HTTP Request,200,OK,500RutaPorSegundo 1-60,text,true,,396,264,419,419,http://127.0.0.1:5001/api/entregas,897,0,25
1740548340658,752,HTTP Request,200,OK,500RutaPorSegundo 1-134,text,true,,394,264,418,418,http://127.0.0.1:5001/api/entregas,752,0,0
1740548340660,755,HTTP Request,200,OK,500RutaPorSegundo 1-137,text,true,,395,264,417,417,http://127.0.0.1:5001/api/entregas,755,0,1
1740548340559,862,HTTP Request,200,OK,500RutaPorSegundo 1-85,text,true,,394,264,416,416,http://127.0.0.1:5001/api/entregas,862,0,1
1740548340615,820,HTTP Request,200,OK,500RutaPorSegundo 1-115,text,true,,396,264,415,415,http://127.0.0.1:5001/api/entregas,820,0,0
1740548340582,853,HTTP Request,200,OK,500RutaPorSegundo 1-99,text,true,,397,264,415,415,http://127.0.0.1:5001/api/entregas,853,0,0
1740548340544,894,HTTP Request,200,OK,500RutaPorSegundo 1-77,text,true,,395,264,413,413,http://127.0.0.1:5001/api/entregas,894,0,1
1740548340634,805,HTTP Request,200,OK,500RutaPorSegundo 1-124,text,true,,396,264,412,412,http://127.0.0.1:5001/api/entregas,805,0,1
1740548340657,789,HTTP Request,200,OK,500RutaPorSegundo 1-136,text,true,,396,264,411,411,http://127.0.0.1:5001/api/entregas,789,0,1
1740548340569,880,HTTP Request,200,OK,500RutaPorSegundo 1-91,text,true,,396,264,410,410,http://127.0.0.1:5001/api/entregas,880,0,0
1740548340601,850,HTTP Request,200,OK,500RutaPorSegundo 1-108,text,true,,395,264,409,409,http://127.0.0.1:5001/api/entregas,850,0,0
1740548340562,895,HTTP Request,200,OK,500RutaPorSegundo 1-89,text,true,,395,264,408,408,http://127.0.0.1:5001/api/entregas,895,0,1
1740548340578,883,HTTP Request,200,OK,500RutaPorSegundo 1-97,text,true,,397,264,407,407,http://127.0.0.1:5001/api/entregas,883,0,1
1740548340599,864,HTTP Request,200,OK,500RutaPorSegundo 1-105,text,true,,396,264,406,406,http://127.0.0.1:5001/api/entregas,864,0,1
1740548340645,818,HTTP Request,200,OK,500RutaPorSegundo 1-130,text,true,,395,264,405,405,http://127.0.0.1:5001/api/entregas,818,0,0
1740548340607,861,HTTP Request,200,OK,500RutaPorSegundo 1-109,text,true,,396,264,404,404,http://127.0.0.1:5001/api/entregas,861,0,0
1740548340531,940,HTTP Request,200,OK,500RutaPorSegundo 1-68,text,true,,394,264,403,403,http://127.0.0.1:5001/api/entregas,940,0,4
1740548340600,876,HTTP Request,200,OK,500RutaPorSegundo 1-104,text,true,,396,264,402,402,http://127.0.0.1:5001/api/entregas,875,0,0
1740548340645,842,HTTP Request,200,OK,500RutaPorSegundo 1-129,text,true,,395,264,401,401,http://127.0.0.1:5001/api/entregas,842,0,1
1740548340708,785,HTTP Request,200,OK,500RutaPorSegundo 1-160,text,true,,396,264,400,400,http://127.0.0.1:5001/api/entregas,784,0,0
1740548340679,825,HTTP Request,200,OK,500RutaPorSegundo 1-147,text,true,,394,264,399,399,http://127.0.0.1:5001/api/entregas,825,0,1
1740548340534,987,HTTP Request,200,OK,500RutaPorSegundo 1-66,text,true,,396,264,398,398,http://127.0.0.1:5001/api/entregas,987,0,2
1740548340600,924,HTTP Request,200,OK,500RutaPorSegundo 1-107,text,true,,395,264,397,397,http://127.0.0.1:5001/api/entregas,924,0,1
1740548340678,862,HTTP Request,200,OK,500RutaPorSegundo 1-146,text,true,,392,264,396,396,http://127.0.0.1:5001/api/entregas,862,0,1
1740548340607,941,HTTP Request,200,OK,500RutaPorSegundo 1-110,text,true,,396,264,395,395,http://127.0.0.1:5001/api/entregas,941,0,1
1740548340589,968,HTTP Request,200,OK,500RutaPorSegundo 1-102,text,true,,396,264,394,394,http://127.0.0.1:5001/api/entregas,968,0,1
1740548340634,929,HTTP Request,200,OK,500RutaPorSegundo 1-122,text,true,,395,264,393,393,http://127.0.0.1:5001/api/entregas,929,0,1
1740548340627,940,HTTP Request,200,OK,500RutaPorSegundo 1-121,text,true,,396,264,392,392,http://127.0.0.1:5001/api/entregas,940,0,1
1740548340810,759,HTTP Request,200,OK,500RutaPorSegundo 1-212,text,true,,396,264,391,391,http://127.0.0.1:5001/api/entregas,759,0,1
1740548340608,970,HTTP Request,200,OK,500RutaPorSegundo 1-112,text,true,,397,264,390,390,http://127.0.0.1:5001/api/entregas,970,0,1
1740548340665,919,HTTP Request,200,OK,500RutaPorSegundo 1-139,text,true,,394,264,389,389,http://127.0.0.1:5001/api/entregas,919,0,1
1740548340650,935,HTTP Request,200,OK,500RutaPorSegundo 1-133,text,true,,397,264,388,388,http://127.0.0.1:5001/api/entregas,935,0,1
1740548340681,911,HTTP Request,200,OK,500RutaPorSegundo 1-148,text,true,,395,264,387,387,http://127.0.0.1:5001/api/entregas,911,0,1
1740548340612,994,HTTP Request,200,OK,500RutaPorSegundo 1-114,text,true,,396,264,386,386,http://127.0.0.1:5001/api/entregas,993,0,1
1740548340706,935,HTTP Request,200,OK,500RutaPorSegundo 1-159,text,true,,397,264,385,385,http://127.0.0.1:5001/api/entregas,935,0,1
1740548340671,981,HTTP Request,200,OK,500RutaPorSegundo 1-141,text,true,,393,264,384,384,http://127.0.0.1:5001/api/entregas,981,0,1
1740548340584,1074,HTTP Request,200,OK,500RutaPorSegundo 1-100,text,true,,397,264,383,383,http://127.0.0.1:5001/api/entregas,1073,0,1
1740548340542,1123,HTTP Request,200,OK,500RutaPorSegundo 1-73,text,true,,395,264,382,382,http://127.0.0.1:5001/api/entregas,1123,0,2
1740548340621,1050,HTTP Request,200,OK,500RutaPorSegundo 1-116,text,true,,396,264,381,381,http://127.0.0.1:5001/api/entregas,1050,0,2
1740548340569,1113,HTTP Request,200,OK,500RutaPorSegundo 1-92,text,true,,396,264,380,380,http://127.0.0.1:5001/api/entregas,1113,0,1
1740548340652,1030,HTTP Request,200,OK,500RutaPorSegundo 1-132,text,true,,394,264,380,380,http://127.0.0.1:5001/api/entregas,1030,0,0
1740548340574,1115,HTTP Request,200,OK,500RutaPorSegundo 1-93,text,true,,395,264,378,378,http://127.0.0.1:5001/api/entregas,1115,0,1
1740548340517,1173,HTTP Request,200,OK,500RutaPorSegundo 1-65,text,true,,396,264,377,377,http://127.0.0.1:5001/api/entregas,1173,0,9
1740548340720,975,HTTP Request,200,OK,500RutaPorSegundo 1-167,text,true,,398,264,376,376,http://127.0.0.1:5001/api/entregas,974,0,1
1740548340590,1119,HTTP Request,200,OK,500RutaPorSegundo 1-103,text,true,,395,264,375,375,http://127.0.0.1:5001/api/entregas,1119,0,0
1740548340796,912,HTTP Request,200,OK,500RutaPorSegundo 1-205,text,true,,396,264,375,375,http://127.0.0.1:5001/api/entregas,912,0,1
1740548340730,980,HTTP Request,200,OK,500RutaPorSegundo 1-173,text,true,,396,264,373,373,http://127.0.0.1:5001/api/entregas,980,0,0
1740548340531,1201,HTTP Request,200,OK,500RutaPorSegundo 1-67,text,true,,395,264,372,372,http://127.0.0.1:5001/api/entregas,1201,0,3
1740548340642,1092,HTTP Request,200,OK,500RutaPorSegundo 1-126,text,true,,397,264,371,371,http://127.0.0.1:5001/api/entregas,1091,0,1
1740548340836,899,HTTP Request,200,OK,500RutaPorSegundo 1-223,text,true,,396,264,370,370,http://127.0.0.1:5001/api/entregas,899,0,0
1740548340533,1203,HTTP Request,200,OK,500RutaPorSegundo 1-54,text,true,,396,264,369,369,http://127.0.0.1:5001/api/entregas,1203,0,10
1740548340621,1116,HTTP Request,200,OK,500RutaPorSegundo 1-118,text,true,,395,264,368,368,http://127.0.0.1:5001/api/entregas,1116,0,1
1740548340700,1046,HTTP Request,200,OK,500RutaPorSegundo 1-157,text,true,,395,264,367,367,http://127.0.0.1:5001/api/entregas,1046,0,2
1740548340673,1078,HTTP Request,200,OK,500RutaPorSegundo 1-143,text,true,,397,264,366,366,http://127.0.0.1:5001/api/entregas,1078,0,1
1740548340627,1126,HTTP Request,200,OK,500RutaPorSegundo 1-119,text,true,,395,264,365,365,http://127.0.0.1:5001/api/entregas,1126,0,1
1740548340673,1082,HTTP Request,200,OK,500RutaPorSegundo 1-144,text,true,,396,264,364,364,http://127.0.0.1:5001/api/entregas,1082,0,1
1740548340695,1069,HTTP Request,200,OK,500RutaPorSegundo 1-153,text,true,,395,264,363,363,http://127.0.0.1:5001/api/entregas,1069,0,2
1740548340549,1227,HTTP Request,200,OK,500RutaPorSegundo 1-80,text,true,,395,264,362,362,http://127.0.0.1:5001/api/entregas,1227,0,0
1740548340771,1010,HTTP Request,200,OK,500RutaPorSegundo 1-191,text,true,,397,264,361,361,http://127.0.0.1:5001/api/entregas,1009,0,1
1740548340552,1237,HTTP Request,200,OK,500RutaPorSegundo 1-83,text,true,,396,264,360,360,http://127.0.0.1:5001/api/entregas,1237,0,1
1740548340673,1124,HTTP Request,200,OK,500RutaPorSegundo 1-142,text,true,,395,264,359,359,http://127.0.0.1:5001/api/entregas,1124,0,1
1740548340640,1199,HTTP Request,200,OK,500RutaPorSegundo 1-125,text,true,,397,264,358,358,http://127.0.0.1:5001/api/entregas,1198,0,2
1740548340586,1254,HTTP Request,200,OK,500RutaPorSegundo 1-101,text,true,,393,264,357,357,http://127.0.0.1:5001/api/entregas,1254,0,0
1740548340622,1232,HTTP Request,200,OK,500RutaPorSegundo 1-117,text,true,,395,264,356,356,http://127.0.0.1:5001/api/entregas,1231,0,1
1740548340577,1279,HTTP Request,200,OK,500RutaPorSegundo 1-94,text,true,,397,264,355,355,http://127.0.0.1:5001/api/entregas,1279,0,1
1740548340642,1228,HTTP Request,200,OK,500RutaPorSegundo 1-127,text,true,,397,264,354,354,http://127.0.0.1:5001/api/entregas,1227,0,1
1740548340728,1164,HTTP Request,200,OK,500RutaPorSegundo 1-171,text,true,,394,264,353,353,http://127.0.0.1:5001/api/entregas,1164,0,1
1740548340783,1110,HTTP Request,200,OK,500RutaPorSegundo 1-199,text,true,,396,264,352,352,http://127.0.0.1:5001/api/entregas,1110,0,1
1740548340741,1172,HTTP Request,200,OK,500RutaPorSegundo 1-176,text,true,,397,264,351,351,http://127.0.0.1:5001/api/entregas,1172,0,0
1740548341107,813,HTTP Request,200,OK,500RutaPorSegundo 1-358,text,true,,397,264,350,350,http://127.0.0.1:5001/api/entregas,813,0,1
1740548340738,1189,HTTP Request,200,OK,500RutaPorSegundo 1-177,text,true,,393,264,349,349,http://127.0.0.1:5001/api/entregas,1189,0,0
1740548340865,1086,HTTP Request,200,OK,500RutaPorSegundo 1-240,text,true,,396,264,348,348,http://127.0.0.1:5001/api/entregas,1086,0,0
1740548341110,847,HTTP Request,200,OK,500RutaPorSegundo 1-356,text,true,,397,264,347,347,http://127.0.0.1:5001/api/entregas,847,0,1
1740548340765,1193,HTTP Request,200,OK,500RutaPorSegundo 1-190,text,true,,397,264,346,346,http://127.0.0.1:5001/api/entregas,1193,0,1
1740548340911,1049,HTTP Request,200,OK,500RutaPorSegundo 1-262,text,true,,395,264,345,345,http://127.0.0.1:5001/api/entregas,1049,0,1
1740548340952,1011,HTTP Request,200,OK,500RutaPorSegundo 1-282,text,true,,396,264,344,344,http://127.0.0.1:5001/api/entregas,1011,0,1
1740548340530,1442,HTTP Request,200,OK,500RutaPorSegundo 1-51,text,true,,395,264,343,343,http://127.0.0.1:5001/api/entregas,1442,0,4
1740548340678,1298,HTTP Request,200,OK,500RutaPorSegundo 1-145,text,true,,399,264,342,342,http://127.0.0.1:5001/api/entregas,1298,0,1
1740548340668,1309,HTTP Request,200,OK,500RutaPorSegundo 1-140,text,true,,397,264,341,341,http://127.0.0.1:5001/api/entregas,1309,0,1
1740548340711,1267,HTTP Request,200,OK,500RutaPorSegundo 1-162,text,true,,395,264,340,340,http://127.0.0.1:5001/api/entregas,1267,0,0
1740548340716,1269,HTTP Request,200,OK,500RutaPorSegundo 1-164,text,true,,395,264,339,339,http://127.0.0.1:5001/api/entregas,1269,0,1
1740548340740,1261,HTTP Request,200,OK,500RutaPorSegundo 1-178,text,true,,397,264,338,338,http://127.0.0.1:5001/api/entregas,1261,0,1
1740548341112,889,HTTP Request,200,OK,500RutaPorSegundo 1-359,text,true,,394,264,337,337,http://127.0.0.1:5001/api/entregas,889,0,1
1740548340941,1063,HTTP Request,200,OK,500RutaPorSegundo 1-276,text,true,,395,264,336,336,http://127.0.0.1:5001/api/entregas,1063,0,1
1740548340932,1073,HTTP Request,200,OK,500RutaPorSegundo 1-274,text,true,,396,264,335,335,http://127.0.0.1:5001/api/entregas,1073,0,1
1740548340984,1024,HTTP Request,200,OK,500RutaPorSegundo 1-299,text,true,,396,264,334,334,http://127.0.0.1:5001/api/entregas,1024,0,1
1740548340682,1327,HTTP Request,200,OK,500RutaPorSegundo 1-149,text,true,,393,264,333,333,http://127.0.0.1:5001/api/entregas,1327,0,3
1740548340779,1230,HTTP Request,200,OK,500RutaPorSegundo 1-197,text,true,,398,264,332,332,http://127.0.0.1:5001/api/entregas,1230,0,1
1740548340783,1230,HTTP Request,200,OK,500RutaPorSegundo 1-198,text,true,,396,264,331,331,http://127.0.0.1:5001/api/entregas,1230,0,1
1740548340647,1371,HTTP Request,200,OK,500RutaPorSegundo 1-131,text,true,,396,264,330,330,http://127.0.0.1:5001/api/entregas,1371,0,1
1740548340807,1217,HTTP Request,200,OK,500RutaPorSegundo 1-211,text,true,,396,264,329,329,http://127.0.0.1:5001/api/entregas,1216,0,0
1740548341101,931,HTTP Request,200,OK,500RutaPorSegundo 1-351,text,true,,396,264,328,328,http://127.0.0.1:5001/api/entregas,931,0,1
1740548341185,868,HTTP Request,200,OK,500RutaPorSegundo 1-398,text,true,,396,264,327,327,http://127.0.0.1:5001/api/entregas,868,0,7
1740548340610,1451,HTTP Request,200,OK,500RutaPorSegundo 1-113,text,true,,392,264,326,326,http://127.0.0.1:5001/api/entregas,1450,0,1
1740548340778,1283,HTTP Request,200,OK,500RutaPorSegundo 1-194,text,true,,396,264,326,326,http://127.0.0.1:5001/api/entregas,1283,0,1
1740548340993,1069,HTTP Request,200,OK,500RutaPorSegundo 1-303,text,true,,395,264,324,324,http://127.0.0.1:5001/api/entregas,1068,0,0
1740548340728,1349,HTTP Request,200,OK,500RutaPorSegundo 1-172,text,true,,395,264,323,323,http://127.0.0.1:5001/api/entregas,1349,0,0
1740548340711,1366,HTTP Request,200,OK,500RutaPorSegundo 1-163,text,true,,395,264,323,323,http://127.0.0.1:5001/api/entregas,1365,0,0
1740548340689,1389,HTTP Request,200,OK,500RutaPorSegundo 1-151,text,true,,396,264,321,321,http://127.0.0.1:5001/api/entregas,1389,0,0
1740548340701,1387,HTTP Request,200,OK,500RutaPorSegundo 1-156,text,true,,397,264,320,320,http://127.0.0.1:5001/api/entregas,1387,0,0
1740548340822,1271,HTTP Request,200,OK,500RutaPorSegundo 1-218,text,true,,397,264,319,319,http://127.0.0.1:5001/api/entregas,1271,0,0
1740548340824,1271,HTTP Request,200,OK,500RutaPorSegundo 1-219,text,true,,394,264,318,318,http://127.0.0.1:5001/api/entregas,1271,0,1
1740548340691,1414,HTTP Request,200,OK,500RutaPorSegundo 1-152,text,true,,396,264,317,317,http://127.0.0.1:5001/api/entregas,1413,0,2
1740548340849,1266,HTTP Request,200,OK,500RutaPorSegundo 1-231,text,true,,396,264,316,316,http://127.0.0.1:5001/api/entregas,1266,0,1
1740548340574,1554,HTTP Request,200,OK,500RutaPorSegundo 1-95,text,true,,396,264,315,315,http://127.0.0.1:5001/api/entregas,1554,0,1
1740548340751,1378,HTTP Request,200,OK,500RutaPorSegundo 1-183,text,true,,394,264,314,314,http://127.0.0.1:5001/api/entregas,1378,0,1
